x1,x2,x3,x10,x12,x13,x15,x16,x18,x19,x20,x24,x26,x27,x28,x29,x36,x39,x40,x41,y
91,61,8,0,0,36,28,48,29,6,5,6,7,1,375,47,5,0,0,2,1
62,25,1,0,0,29,22,44,12,2,0,4,4,1,83,20,4,0,0,2,1
90,159,24,1,0,27,26,30,16,12,10,9,7,0.86,12,31,1,2,2,2,1
41,12,1,0,0,25,47,20,2,1,1,6,4,1,19,9,2,0,0,2,1
88,53,9,0,13,28,65,45,17,7,18,8,7,0.86,45,41,6,0,0,2,1
160,300,36,4,0,56,37,37,12,14,39,11,4,1,41,572,4,2,1,2,1
62,53,0,2,0,8,23,15,9,2,30,3,6,0.83,21,12,3,3,0,2,1
66,76,18,3,0,34,34,48,0,7,10,2,5,0.8,13,86,4,2,0,2,1
86,64,4,7,1,17,38,39,2,13,20,2,4,1.5,37,128,4,4,0,2,1
53,32,0,0,0,35,29,55,0,0,0,0,4,1.25,63,17,4,0,0,2,1
68,85,10,0,0,25,47,29,0,10,19,1,4,0.75,1,192,6,0,0,2,1
13,31,9,0,0,0,0,0,12,2,4,2,5,1.4,367,38,2,0,0,2,1
0,0,0,2,0,0,0,0,0,0,0,0,3,2,140,1,0,1,3,2,1
79,43,14,0,0,34,13,24,19,13,0,15,8,0.88,29,8,5,0,0,4,1
80,32,5,0,0,45,30,59,8,0,3,11,6,0.83,66,7,5,0,0,4,1
106,104,18,1,0,54,16,48,24,10,5,12,7,6.86,30,13,5,6,9,4,1
20,27,2,0,0,0,0,0,0,2,0,6,4,1,89,12,9,0,0,4,1
5,20,3,2,0,0,0,0,15,3,0,2,3,2.33,127,26,0,2,0,4,1
171,183,5,0,211,92,93,64,16,54,103,3,6,0.83,21,115,5,0,2,4,1
36,41,1,7,0,17,12,14,6,0,0,1,7,17,40,6,2,1,1,4,1
29,18,7,0,0,9,10,13,9,9,2,0,3,1.67,57,189,3,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,4,1
45,46,10,1,0,0,60,32,0,9,12,11,4,0.75,20,23,4,1,2,4,1
105,131,4,1,0,25,23,22,19,5,86,5,8,19.13,23,91,3,1,0,3,1
43,29,1,0,0,25,20,28,6,0,0,3,6,1.17,20,14,4,0,0,3,1
72,114,14,8,15,0,0,0,7,24,24,12,6,1,0,40,6,3,3,3,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,1,0,0,0,3,1
90,80,11,1,48,25,13,41,29,19,47,7,3,0.67,48,65,4,2,0,3,1
24,16,2,0,0,9,3,6,3,0,1,2,2,0.5,20,14,0,0,0,3,1
67,79,7,1,45,9,6,7,16,11,77,9,4,1,25,18,3,1,0,3,1
5,7,1,0,0,3,0,0,1,1,0,0,1,0,130,4,1,0,0,3,1
116,107,5,1,0,107,40,60,25,8,8,9,7,0.86,48,21,5,3,4,3,1
70,56,0,0,0,22,12,14,9,0,11,6,5,1,65,24,3,0,0,3,1
132,94,13,6,123,30,26,19,20,48,58,6,4,1.75,22,51,5,9,1,3,1
83,92,2,4,1745,17,7,13,7,10,55,6,5,0.8,11,129,6,3,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,2,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,1,0,0,0,4,1
50,22,0,1,0,21,13,15,6,7,5,4,3,1,25,51,4,2,1,4,1
61,40,4,0,0,17,23,25,7,7,14,2,2,0.5,18,84,3,0,2,2,1
141,227,38,9,0,39,29,49,36,55,58,15,14,15.36,19,76,10,2,0,2,1
180,162,20,3,22,32,111,45,1,51,83,20,7,20.14,3,115,8,2,0,2,1
114,95,14,0,0,34,14,28,24,34,39,1,5,28,20,87,5,0,0,2,1
89,45,3,5,0,81,90,59,35,2,1,12,4,0.75,7,61,4,1,2,2,1
79,41,3,3,0,34,19,30,17,4,0,5,6,0.83,19,16,3,3,0,2,1
139,143,7,0,13,34,34,25,23,17,87,18,7,1,17,26,9,0,1,2,1
9,5,1,0,0,0,0,0,10,3,1,0,1,0,188,3,0,0,0,2,1
174,166,14,1,65,41,26,34,34,29,64,26,5,0.8,32,63,8,1,2,2,1
66,25,3,2,0,26,13,34,10,6,8,3,6,1.17,21,13,4,2,0,2,1
264,175,11,5,0,102,114,102,19,11,51,75,7,0.86,8,177,5,2,0,2,1
128,131,15,0,0,41,90,36,0,34,35,8,6,1.17,375,52,7,0,0,2,1
78,121,11,1,137,18,11,8,74,13,64,1,7,1.14,72,16,6,1,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,2,1
113,68,4,3,0,69,109,97,16,21,33,8,7,1,35,34,9,2,0,2,1
67,52,8,3,1,38,41,47,8,20,36,11,6,1,0,162,7,2,0,2,1
139,113,23,0,0,45,19,42,30,54,45,7,5,1.2,28,55,11,0,0,2,1
144,52,16,0,0,22,537,143,24,25,18,42,4,0.75,22,175,7,0,0,2,1
68,90,14,0,0,21,19,24,23,14,1,9,4,0.75,23,46,5,0,2,2,1
17,12,4,0,0,20,1,1,11,7,0,0,1,0,106,430,0,0,0,2,1
0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,6,1
91,74,5,0,0,34,39,47,15,2,4,7,6,1,36,19,3,0,0,6,1
135,119,5,0,17,70,105,47,0,22,28,19,5,1,21,113,6,0,0,3,1
108,79,4,1,0,43,18,57,18,11,19,12,7,1,18,10,3,2,0,3,1
82,46,3,2,0,40,19,57,12,9,3,6,5,0.8,27,48,4,1,3,3,1
71,127,15,3,0,0,0,0,1,17,2,0,6,0.83,17,58,4,6,7,5,1
64,61,12,1,2,37,15,37,9,10,7,4,6,1,20,14,3,1,0,5,1
73,93,7,2,0,27,26,23,1,3,60,1,4,1.25,23,84,2,1,1,2,1
62,74,6,1,0,23,9,17,13,5,6,2,9,19.44,56,5,2,1,0,2,1
143,114,5,2,0,34,34,31,22,8,49,3,8,0.88,21,123,8,0,1,2,1
72,83,6,1,0,29,12,32,18,4,12,6,6,1,12,13,2,0,0,2,1
23,15,10,0,0,0,0,0,11,18,10,0,7,0.86,19,31,0,0,2,2,1
73,53,15,1,0,34,32,43,7,11,20,16,6,1,40,4,4,2,1,2,1
138,103,2,0,0,26,39,47,12,12,108,21,4,0.75,15,59,8,0,2,2,1
114,139,1,0,0,61,28,42,17,37,12,22,4,0.75,26,177,5,0,0,2,1
23,30,4,3,169,0,0,0,5,2,24,1,4,30.5,48,11,1,2,4,1,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,1
17,25,4,2,0,9,7,15,0,1,2,1,5,5,122,5,0,0,0,1,1
22,51,0,0,0,4,1,0,0,11,4,0,3,1,15,8,1,0,2,1,1
0,0,0,3,0,0,0,0,0,0,0,0,3,2.33,128,1,0,3,1,1,1
5,60,6,0,0,0,0,0,0,0,5,0,4,62.75,741,19,0,0,0,1,1
76,85,2,2,0,26,33,41,7,1,3,4,8,3.25,49,71,4,1,0,1,1
111,67,7,2,0,67,31,35,48,22,2,6,7,1,14,103,5,5,0,1,1
54,29,3,0,0,25,18,26,9,3,0,3,4,1,80,31,3,0,0,1,1
90,185,15,3,0,0,0,0,15,5,5,0,6,1.17,26,21,1,4,0,1,1
66,117,14,2,0,0,0,0,43,11,32,0,4,1.5,38,103,0,1,0,1,1
211,190,48,1,0,94,106,108,20,88,58,2,7,1,12,133,5,0,0,1,1
113,134,9,2,6,25,18,35,15,16,83,7,6,0.83,21,37,5,1,3,1,1
58,86,22,5,0,17,26,26,18,17,10,4,5,1,13,155,4,0,0,1,1
139,160,36,0,0,41,30,56,23,48,84,15,5,0.8,16,121,5,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,1
3,7,1,0,0,0,0,0,0,0,0,0,2,0.5,149,18,0,0,0,1,1
59,99,9,1,268,0,0,0,1,8,33,6,4,0.75,23,73,2,1,0,1,1
84,135,3,1,102,0,27,26,8,11,43,2,5,1.4,17,17,3,1,0,1,1
119,193,37,9,0,35,100,27,80,43,26,2,6,1,28,150,1,5,0,1,1
131,131,34,1,4,34,161,67,42,53,85,7,8,0.88,25,74,11,2,2,1,1
37,23,2,0,0,0,29,24,8,3,12,0,5,1,70,2,3,0,0,1,1
72,26,7,0,0,34,36,55,24,16,0,3,5,1,34,20,5,0,0,1,1
18,45,3,0,0,0,0,0,0,3,3,0,3,1.67,51,173,1,0,0,1,1
7,9,1,0,0,0,0,0,2,1,0,0,4,1,80,4,1,0,0,1,1
52,79,5,10,0,9,8,10,8,5,32,3,5,1,25,12,3,4,2,1,1
40,19,0,0,0,39,35,42,1,6,8,11,4,0.75,37,34,4,0,0,1,1
56,69,6,2,0,32,35,36,18,3,14,4,8,1.75,19,10,2,3,0,1,1
89,79,6,1,0,43,65,22,36,13,3,10,4,1.5,3,64,2,1,2,1,1
93,68,4,2,129,36,20,30,14,12,78,8,6,1.17,5,142,6,3,1,1,1
45,67,13,7,0,27,21,33,3,11,30,2,5,1.6,121,31,3,4,1,1,1
55,23,4,0,0,29,15,35,9,4,12,1,5,0.8,22,4,2,0,4,1,1
0,11,0,1,0,0,0,0,0,0,0,0,3,4,262,2,0,0,3,1,1
90,63,5,0,0,34,21,37,12,0,9,12,5,1.4,19,20,3,0,0,1,1
189,176,4,0,1194,27,15,41,39,33,194,24,5,1,19,83,12,0,2,1,1
44,32,12,2,0,34,32,37,0,8,16,10,4,0.75,58,71,3,3,0,1,1
206,309,24,1,1671,0,0,2,16,43,119,12,5,0.8,25,236,6,3,8,1,1
49,32,0,1,0,25,74,56,2,0,18,3,4,0.75,22,32,3,0,0,1,1
88,235,18,5,22,0,0,0,2,14,68,0,9,1,22,21,5,1,4,1,1
77,53,13,0,0,15,84,45,8,23,17,13,4,0.75,17,41,3,0,0,1,1
3,8,0,0,0,0,0,0,0,0,0,0,1,0,168,4,0,0,0,1,1
64,91,0,0,0,25,23,38,1,24,44,4,5,0.8,23,88,6,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,1
11,24,1,0,0,0,1,0,0,0,4,0,2,0.5,138,11,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,1
66,70,21,0,1,0,39,34,5,12,29,10,3,0.67,25,217,4,0,0,1,1
65,49,5,2,0,25,24,25,23,2,1,7,6,0.83,23,13,2,2,2,3,1
70,45,1,1,853,25,22,17,13,29,31,2,4,1,21,31,6,1,3,3,1
65,72,22,0,0,0,82,43,24,18,13,9,4,0.75,117,28,4,0,0,3,1
7,27,6,3,0,4,0,0,18,2,8,0,2,0.5,168,5,0,3,1,3,1
133,148,7,3,0,28,10,20,9,5,77,6,6,0.83,58,18,3,4,1,3,1
74,31,2,0,0,33,194,71,12,3,5,14,4,0.75,24,87,3,0,0,3,1
244,169,4,3,305,74,79,120,38,21,195,15,7,1,13,44,10,10,8,5,1
55,30,13,0,0,0,118,32,13,17,38,9,6,1.17,374,61,5,0,0,5,1
92,71,1,0,0,65,21,22,17,8,0,6,6,1.17,14,25,5,0,0,5,1
79,155,12,7,0,12,10,2,10,19,3,0,6,0.83,17,170,3,8,7,5,1
154,226,42,2,0,36,31,41,107,46,23,16,8,0.88,20,56,5,2,3,5,1
129,132,14,1,34,38,33,52,0,18,90,27,6,7.83,24,196,11,3,1,4,1
118,93,2,1,0,54,45,57,21,13,0,9,5,1,37,54,4,2,7,4,1
227,228,56,1,196,38,45,86,32,69,182,34,8,0.88,372,119,15,1,0,4,1
49,14,4,0,0,25,14,40,15,6,14,1,4,1.5,41,18,3,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,2,4,1.5,40,1,0,0,0,4,1
124,108,15,3,0,47,42,31,35,37,14,6,7,1,16,36,4,1,2,4,1
101,90,16,5,0,44,46,44,20,10,0,10,9,29.44,24,127,4,7,5,1,1
40,42,5,1,0,17,19,24,17,2,4,3,4,1.25,26,25,2,1,0,1,1
98,71,2,3,38,50,33,70,18,12,44,3,7,17.29,29,33,4,1,0,1,1
111,101,9,1,0,58,54,62,24,14,44,11,6,6,27,30,4,2,2,1,1
124,107,12,2,594,35,25,57,19,38,71,4,7,0.86,20,23,8,2,4,1,1
42,56,8,0,0,18,13,27,16,5,10,9,4,0.75,114,24,2,0,0,1,1
160,110,14,4,42,25,58,74,44,22,5,31,8,0.88,22,94,9,4,2,1,1
112,128,32,4,4,39,30,47,8,42,55,3,8,0.88,22,34,5,2,0,1,1
47,17,4,1,0,29,11,36,9,3,1,6,4,0.75,27,16,3,1,0,1,1
116,64,12,0,0,90,89,67,24,18,19,7,8,0.88,16,70,5,0,0,1,1
2,4,2,0,0,0,0,0,0,0,0,0,6,1.17,381,1,0,0,0,1,1
82,50,8,2,0,42,55,56,2,14,10,8,5,0.8,20,77,3,3,4,1,1
71,97,4,0,0,29,28,40,4,8,11,4,5,1,58,56,3,0,0,1,1
68,83,26,6,2,28,16,6,69,13,53,0,4,3.25,27,102,2,0,0,1,1
95,127,26,1,0,0,43,26,11,16,16,4,6,1.17,24,49,3,1,0,1,1
70,45,8,0,0,59,57,52,10,10,8,8,5,1,60,53,4,0,0,1,1
75,91,16,1,195,0,79,85,59,12,5,15,6,0.83,11,35,4,1,1,1,1
85,58,2,0,0,17,40,40,6,0,33,6,3,1,25,18,4,0,0,1,1
17,34,4,2,0,0,0,0,0,1,3,0,3,0.67,121,2,0,1,0,1,1
57,43,2,5,0,25,33,36,8,2,2,2,4,1.75,31,31,5,2,0,1,1
67,20,2,2,0,34,22,37,12,3,1,7,4,1.25,25,14,3,2,1,1,1
11,10,1,0,77,0,0,0,0,3,0,0,4,1.75,15,10,1,0,0,1,1
82,40,0,1,0,34,34,27,18,0,0,13,6,0.83,28,25,5,2,0,1,1
73,29,11,0,0,34,18,51,24,11,5,2,7,0.86,40,14,5,0,0,1,1
120,130,19,2,0,68,41,50,15,14,13,2,7,1,25,20,4,1,1,1,1
52,10,0,0,0,29,15,21,9,0,4,6,4,0.75,44,18,3,0,0,1,1
209,115,23,17,0,144,84,94,76,32,17,31,8,0.88,21,86,5,2,12,1,1
141,102,14,0,0,65,49,43,74,8,19,5,8,0.88,21,17,5,0,0,1,1
34,10,3,0,0,17,31,18,1,1,2,6,5,1.2,36,11,2,0,0,1,1
85,62,4,0,1,72,67,70,22,24,22,0,6,1.17,383,117,5,0,0,1,1
117,94,1,1,0,36,17,43,27,8,46,13,6,0.83,82,16,5,2,0,1,1
127,161,15,3,0,0,0,0,0,10,38,22,5,1,21,24,4,1,1,1,1
41,36,7,0,0,0,76,24,0,4,4,9,4,1.5,26,28,5,0,0,1,1
4,7,1,0,0,0,0,0,0,1,0,2,2,1,54,5,0,0,3,1,1
69,49,2,0,0,24,87,43,2,11,11,9,5,1,21,36,6,0,4,1,1
1,2,0,0,0,0,0,0,0,0,0,0,2,0.5,112,1,0,0,0,1,1
93,57,11,6,0,34,40,41,24,44,9,1,6,1,4,57,6,4,1,1,1
84,52,2,0,0,41,28,50,12,4,6,9,6,0.83,17,23,5,0,0,1,1
32,47,3,0,0,9,3,6,6,11,0,2,4,1,61,69,5,0,0,1,1
80,73,16,0,0,17,10,27,6,18,42,19,7,0.86,38,40,10,0,0,4,1
82,81,8,0,0,25,19,49,11,8,81,10,5,1,26,27,5,0,0,4,1
94,60,22,1,0,34,14,66,21,30,11,3,5,1,25,45,8,0,0,4,1
48,52,7,0,12,0,25,16,2,8,24,10,3,0.67,47,29,4,0,1,4,1
244,195,19,1,43,34,61,31,36,49,121,4,5,1.2,17,69,8,2,2,3,1
143,83,9,2,0,79,73,101,42,10,5,13,8,0.88,15,43,5,0,1,3,1
20,17,1,1,1353,0,0,0,0,8,1,0,4,1.25,56,10,1,0,1,3,1
28,20,2,0,0,13,8,9,3,5,1,2,3,0.67,128,14,2,0,0,3,1
74,173,18,7,0,17,18,21,17,14,40,2,7,3.57,63,25,2,0,2,3,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,3,1
70,66,14,3,0,47,39,62,9,13,17,6,6,0.83,23,82,4,1,3,3,1
145,184,32,5,12,34,76,56,2,38,63,53,5,0.8,14,102,6,0,6,3,1
91,110,16,0,0,34,35,50,8,16,8,8,12,1.25,23,38,3,0,0,3,1
41,59,7,3,0,25,34,36,3,29,18,4,6,0.83,21,70,5,1,0,3,1
414,382,3,1,4065,38,54,77,49,79,566,19,7,1,18,101,23,3,1,3,1
236,176,10,2,0,54,112,118,25,7,95,30,5,0.8,7,75,5,3,3,4,1
33,64,6,1,0,0,0,0,4,10,0,0,4,1.25,24,11,2,2,2,4,1
45,39,3,0,0,45,3,20,13,2,3,2,5,1,70,24,1,0,0,4,1
243,212,48,0,10,47,61,64,15,33,157,19,8,0.88,368,75,12,0,0,6,1
2,4,3,0,0,0,0,0,6,1,1,0,2,0.5,86,1,0,0,0,6,1
116,81,1,0,0,34,28,42,14,15,66,13,4,0.75,38,142,7,0,0,6,1
104,85,14,0,0,81,18,10,14,18,60,11,4,0.75,65,53,4,0,0,6,1
76,37,4,3,0,34,33,41,21,7,0,8,5,66,90,15,5,2,0,3,1
30,31,3,0,0,9,10,10,3,1,0,0,4,0.75,106,36,1,0,0,3,1
9,15,2,0,0,0,41,1,4,3,1,0,3,1,88,10,1,0,0,3,1
113,71,15,1,19,36,38,41,56,25,25,12,7,0.86,15,75,6,2,2,3,1
138,87,13,0,0,52,18,41,26,60,33,13,5,0.8,374,87,9,0,0,3,1
64,15,5,0,0,42,15,30,15,6,0,7,5,0.8,24,17,3,0,0,3,1
52,8,4,0,0,28,35,41,13,3,0,9,4,0.75,47,40,3,0,0,3,1
272,204,19,6,0,67,146,134,33,128,76,16,5,0.8,24,245,17,2,9,3,1
0,51,0,0,0,66,66,69,12,1,0,5,5,1.2,168,45,4,0,0,3,1
91,66,11,1,0,39,83,62,22,15,31,14,7,0.86,21,39,5,2,1,5,1
101,28,8,0,0,76,20,64,33,11,2,7,5,1.2,36,162,5,0,0,5,1
57,25,1,1,0,59,33,47,1,8,4,5,5,1.2,27,15,6,3,4,4,1
109,79,12,6,8,23,187,50,1,11,52,3,8,0.88,12,122,5,2,1,2,1
113,83,10,0,215,44,65,60,13,16,43,2,6,0.83,57,45,8,0,0,2,1
94,66,7,2,1,34,54,61,10,11,25,10,7,0.86,22,29,8,2,0,2,1
40,28,0,0,0,23,21,14,6,2,0,0,4,1.75,367,17,2,0,0,2,1
68,43,8,0,0,34,29,33,6,12,14,7,5,1,62,14,5,0,0,2,1
108,75,9,2,0,50,39,38,21,15,37,1,6,0.83,19,57,5,2,0,2,1
206,293,17,0,33,61,34,72,27,87,140,19,7,0.86,25,167,12,0,4,2,1
102,56,11,0,0,59,20,24,28,37,11,10,5,1,367,65,8,0,0,6,1
84,46,8,0,45,31,35,58,16,27,11,6,5,1,11,97,4,0,1,6,1
91,88,6,2,0,35,51,67,50,2,5,5,6,34.17,52,5,3,2,1,6,1
45,84,9,0,0,0,29,14,0,15,17,0,5,1.2,43,75,5,0,1,6,1
94,51,3,4,1,34,36,52,2,11,20,11,6,1.17,27,33,8,9,4,5,1
80,34,3,0,0,34,37,44,12,3,0,7,6,1,38,31,3,0,0,5,1
70,22,4,0,0,34,21,24,28,5,4,7,4,1.5,32,86,5,0,0,5,1
91,70,6,0,313,34,63,41,21,10,25,10,5,1.4,18,75,2,0,1,4,1
137,106,6,0,1398,49,19,37,34,21,69,8,6,0.83,18,22,6,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,5,1
23,20,3,0,0,9,4,12,4,5,0,3,3,1,88,10,1,0,0,5,1
134,71,17,0,0,72,40,52,24,23,29,13,4,0.75,17,95,4,0,0,5,1
18,6,2,0,0,8,6,11,3,1,0,4,3,0.67,44,15,2,0,0,5,1
135,86,28,1,10,39,33,43,0,11,95,12,4,0.75,17,149,6,1,1,5,1
0,27,0,0,0,0,0,0,0,12,3,0,3,0.67,26,43,3,0,0,4,1
158,177,4,7,4,34,53,23,12,19,107,8,7,53.57,14,36,5,2,4,3,1
122,108,2,1,538,0,44,55,26,13,42,13,5,1.2,18,45,5,1,0,3,1
167,121,1,13,139,62,36,55,31,27,26,13,7,0.86,18,58,10,0,16,3,1
265,156,23,0,0,144,149,218,85,42,19,35,8,0.88,374,88,10,0,0,3,1
94,98,8,1,143,31,31,39,17,23,16,25,6,1,23,35,7,4,1,3,1
85,55,10,0,0,33,35,44,13,24,0,20,4,0.75,30,51,5,0,0,3,1
0,69,0,0,0,22,9,9,2,6,1,1,3,1,36,48,0,0,0,3,1
106,100,4,0,0,43,50,51,7,14,59,9,5,1.2,23,56,6,0,0,3,1
188,169,22,1,0,80,37,110,63,20,69,15,8,0.88,26,66,6,3,2,6,1
116,109,18,5,0,38,49,63,27,20,10,4,6,0.83,51,117,5,2,3,6,1
96,54,2,0,61,53,36,39,15,7,1,6,5,0.8,20,62,3,0,0,6,1
92,56,11,0,16,34,16,35,31,8,6,4,8,0.88,368,7,5,0,0,4,1
150,178,57,2,241,54,17,31,57,37,122,20,7,1,3,194,9,2,1,4,1
135,85,8,2,0,25,79,59,24,10,10,18,6,0.83,70,37,9,3,0,4,1
60,25,1,1,16,25,12,33,14,12,27,5,4,1,26,9,4,2,2,4,1
138,133,6,3,610,41,23,37,17,21,66,1,7,9.43,33,185,6,2,0,3,1
191,247,29,1,0,71,40,66,33,45,29,14,4,1,2,150,3,2,3,3,1
7,30,6,1,0,0,0,0,19,0,3,2,4,1.25,107,4,0,1,0,3,1
133,139,1,4,84,37,74,56,31,13,34,12,8,0.88,2,198,8,6,1,5,1
94,68,13,0,14,25,15,33,10,10,77,3,4,1,25,35,2,0,0,3,1
87,94,6,3,0,0,52,24,18,4,30,5,5,0.8,20,213,3,2,0,3,1
61,62,15,1,0,21,6,13,34,7,3,3,4,1.25,45,31,1,2,0,3,1
126,74,1,1,21,60,30,68,46,0,3,6,7,3.43,19,109,5,1,1,3,1
10,8,0,0,0,0,0,0,0,0,0,0,3,1.67,71,5,0,0,0,3,1
40,44,6,1,0,10,10,13,3,8,4,8,3,0.67,18,12,1,1,0,3,1
82,105,21,2,0,34,38,45,7,20,20,0,7,1.14,40,11,3,4,0,2,1
209,277,30,0,0,42,21,54,23,11,38,16,7,0.86,15,23,5,0,0,2,1
121,117,14,0,0,33,45,59,15,26,44,12,4,0.75,18,72,5,0,0,2,1
48,17,16,0,0,9,113,47,3,7,13,7,5,0.8,72,12,5,0,0,2,1
36,37,2,2,0,9,5,11,4,2,4,0,4,1.25,67,9,2,0,1,2,1
60,57,6,1,95,17,7,14,6,18,16,1,6,1,25,28,2,4,2,2,1
109,132,25,1,3,47,29,36,8,47,51,3,8,0.88,16,135,5,2,0,2,1
101,86,10,1,0,50,46,64,12,10,16,4,8,0.88,26,25,5,0,0,2,1
104,77,6,0,0,42,19,28,18,2,3,1,7,0.86,23,14,5,0,0,2,1
8,23,1,0,0,0,0,0,0,2,13,0,2,0.5,17,1,0,0,0,2,1
62,38,1,0,0,30,31,32,9,0,0,6,5,1.4,371,27,2,0,0,4,1
185,158,9,4,201,34,45,71,12,14,67,17,7,0.86,24,30,9,0,1,4,1
41,85,5,3,0,47,13,15,7,20,2,0,5,0.8,45,12,2,1,5,3,1
85,40,1,1,0,82,62,31,24,4,0,7,4,0.75,29,15,3,2,3,3,1
9,36,3,0,0,0,0,0,2,21,10,0,3,0.67,96,10,0,0,4,3,1
77,33,7,0,0,39,21,50,12,10,5,11,5,1.2,30,25,4,0,0,6,1
100,58,3,0,0,86,247,85,11,5,5,4,4,1.5,10,197,3,0,4,6,1
37,29,2,0,0,9,14,18,3,0,3,0,4,1,68,9,2,0,0,6,1
115,148,10,0,6,34,92,99,7,90,100,38,6,0.83,22,147,15,0,0,6,1
196,210,23,2,2,36,92,65,32,26,98,23,6,0.83,59,67,8,6,1,5,1
107,78,20,1,4,39,193,109,3,13,36,11,6,1.17,22,36,8,3,0,5,1
68,36,2,0,0,39,30,37,9,0,1,8,7,0.86,42,30,5,0,0,4,1
77,88,12,1,0,34,36,48,6,12,42,1,4,1.75,22,34,5,2,0,4,1
95,47,1,0,0,42,43,40,15,0,0,7,6,1,44,16,4,0,0,4,1
42,17,2,0,0,17,16,21,6,0,0,4,4,0.75,102,11,2,0,0,4,1
118,39,4,2,306,70,51,84,39,7,5,4,6,0.83,21,36,6,2,0,4,1
71,28,6,0,0,34,22,30,32,6,0,14,6,1.17,365,30,3,0,0,4,1
126,153,14,0,5,79,58,48,22,21,21,12,8,0.88,38,84,3,0,0,4,1
4,5,0,0,0,0,0,0,0,0,0,0,3,1.33,92,1,0,0,0,4,1
93,77,9,1,0,9,104,56,1,9,9,20,6,1,45,113,5,1,0,4,1
190,317,21,0,0,47,20,25,22,42,16,26,4,0.75,14,342,14,0,0,4,1
156,161,17,2,206,44,16,72,60,32,71,2,7,1,21,37,8,3,0,5,1
84,17,6,0,0,146,44,55,46,27,18,4,4,0.75,16,83,4,0,0,5,1
75,85,12,0,755,17,19,25,47,17,7,7,4,1.75,20,9,2,0,14,6,1
65,76,13,0,52,26,21,33,9,24,27,1,5,1,67,41,1,0,0,6,1
127,123,28,8,135,17,12,26,32,42,21,13,6,0.83,19,40,6,2,5,6,1
42,36,4,0,601,8,7,7,20,12,28,0,2,1,134,27,2,0,0,6,1
18,13,4,0,0,8,1,0,0,4,1,0,4,1.5,46,9,2,0,0,4,1
47,25,0,0,0,48,35,57,5,5,2,2,4,1,379,28,4,0,0,4,1
55,25,3,0,0,40,39,43,1,4,6,4,5,1,8,48,1,0,0,4,1
87,76,6,0,0,26,72,43,6,4,17,1,5,1.4,29,38,3,0,0,4,1
255,159,39,0,0,213,146,62,140,132,39,11,6,0.83,23,203,7,0,0,4,1
126,116,2,0,0,48,10,23,18,2,77,17,5,1,15,91,6,0,0,0,1
175,191,18,0,867,49,17,46,19,12,150,9,5,1,9,83,5,0,0,4,1
158,109,15,4,1044,81,71,63,60,15,8,18,7,1,49,135,8,2,1,4,1
17,11,0,0,0,9,2,12,3,0,0,0,1,0,25,19,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,6,1
118,102,10,0,0,34,35,59,21,11,1,11,8,0.88,21,10,5,0,0,6,1
53,120,6,3,0,0,0,0,14,16,31,6,4,0.75,32,54,5,2,0,6,1
13,2,1,0,0,9,6,8,3,2,0,0,2,1,130,1,1,0,0,5,1
125,85,23,1,61,52,53,89,30,38,37,10,5,0.8,24,42,6,5,2,5,1
118,72,9,1,0,38,21,68,18,48,20,16,6,0.83,18,265,8,1,2,5,1
180,215,6,3,0,42,69,48,24,35,72,16,7,1,2,53,9,5,7,5,1
84,45,2,1,0,34,14,24,18,0,1,14,7,1,16,11,4,3,0,6,1
101,85,3,0,0,41,27,36,9,38,60,5,4,0.75,12,346,5,0,0,6,1
178,172,5,7,4005,25,43,58,11,39,170,3,7,0.86,24,123,9,5,3,5,1
53,48,5,0,0,23,29,28,24,2,8,1,4,1.25,63,14,2,0,0,0,1
109,68,3,2,0,43,45,58,38,0,3,9,6,1.17,18,20,3,2,3,0,1
260,264,43,5,12,80,47,114,46,77,36,21,8,0.88,375,143,10,1,1,4,1
4,6,5,0,0,0,0,0,0,4,5,0,3,0.67,140,1,0,0,0,4,1
0,89,0,0,0,0,0,0,0,15,0,0,5,0.8,22,66,3,0,0,4,1
0,36,0,0,0,0,76,33,5,14,1,3,5,1,39,16,7,0,0,4,1
126,64,12,0,0,66,46,58,31,32,15,19,7,0.86,375,54,6,0,0,4,1
